Restaurant Name,City,Latitude,Longitude,Aggregate rating
Mama's Fish House,Rest of Hawaii,20.929622,-156.366445,4.9
Marukame Udon,Rest of Hawaii,21.279476,-157.825979,4.9
Yard House,Rest of Hawaii,21.2794952,-157.8312476,4.6
Lulu's Waikiki,Rest of Hawaii,21.271826,-157.822716,3.9
Duke's Waikiki,Rest of Hawaii,21.277583,-157.827196,4.4
Eggs 'n Things,Rest of Hawaii,21.280663,-157.831538,4.0
Roy's,Rest of Hawaii,21.279154,-157.831176,4.2
Wailana Coffee House,Rest of Hawaii,21.285396,-157.836031,4.2
The Lady & Sons,Savannah,32.0804,-81.0954,3.3
Green Truck Pub,Savannah,32.052858,-81.096647,4.7
Leopold's Ice Cream,Savannah,32.0785,-81.0894,4.6
Mrs. Wilkes' Dining Room,Savannah,32.0727,-81.0955,4.5
Zunzi's,Savannah,32.0775,-81.0911,4.5
Moon River Brewing Company,Savannah,32.0809,-81.0916,3.7
Pirates' House Restaurant,Savannah,32.0782,-81.0844,3.8
B. Matthew's Eatery,Savannah,32.0798,-81.0875,4.1
Crystal Beer Parlor,Savannah,32.0735,-81.0979,4.4
Goose Feathers Cafe and Bakery,Savannah,32.0801,-81.0941,4.2
Henry's,Savannah,32.0794767,-81.0905213,4.1
Huey's On The River,Savannah,32.0812,-81.0897,4.1
J. Christopher's,Savannah,32.074495,-81.091482,4.3
Lulu's Chocolate Bar,Savannah,32.080742,-81.097051,4.3
Rocks on the River,Savannah,32.081394,-81.092484,4.0
SOHO South Cafe,Savannah,32.0747,-81.0939,4.3
The Olde Pink House,Savannah,32.0798,-81.0897,4.4
Vic's On The River,Savannah,32.0809,-81.0908,4.1
The Crab Shack,Savannah,32.011689,-80.865909,3.8
Tybee Island Social Club,Savannah,31.99581,-80.848297,3.9
Sky On 57,Singapore,1.2826608,103.8600048,3.4
Cut By Wolfgang Puck,Singapore,1.285476931,103.8594222,4.0
Restaurant Andre,Singapore,1.279419756,103.8403602,3.8
Potato Head Folk,Singapore,1.280502991,103.8416688,3.1
Jaan,Singapore,1.293220698,103.8536048,3.8
Rhubarb Le Restaurant,Singapore,1.27944363,103.8430222,3.9
Al'frank Cookies,Singapore,1.300404333,103.859422,4.2
Fratini La Trattoria,Singapore,1.331128397,103.8070809,4.1
Boufe Boutique Cafe,Singapore,1.29782554,103.8146178,3.2
The Refinery Singapore,Singapore,1.310668316,103.8621195,3.2
Chye Seng Huat Hardware,Singapore,1.311550709,103.8604162,3.7
Makansutra Gluttons Bay,Singapore,1.289761964,103.8558665,3.0
Colony,Singapore,1.2905805,103.859955,3.8
Summer Pavilion,Singapore,1.290800881,103.8601766,3.9
The Lokal,Singapore,1.278373182,103.840921,3.1
I Am,Singapore,1.301707168,103.8584296,3.2
Super Loco,Singapore,1.290083898,103.839165,3.2
Artistry,Singapore,1.303034648,103.8581813,3.8
Bitters & Love,Singapore,1.28197,103.8482541,3.9
Artichoke Cafe,Singapore,1.299707726,103.8519943,3.2
Archie's Waeside,Sioux City,42.7956,-96.1608,3.7
Bob Roe's Pizza,Sioux City,42.4765,-96.379,3.6
Da Kao Restaurant,Sioux City,42.5026,-96.4173,3.8
Famous Dave's,Sioux City,42.492,-96.4051,3.6
Fuji Bay Japanese Restaurant,Sioux City,42.4965,-96.4046,3.7
HuHot Mongolian Grill,Sioux City,42.4391,-96.3479,3.6
Hunan Palace,Sioux City,42.4375,-96.362,3.8
Jerry's Pizza,Sioux City,42.4764,-96.3596,3.8
Jim's Burgers,Sioux City,42.4985,-96.4048,3.7
Johnnie Mars,Sioux City,42.495534,-96.378049,3.9
Miles Inn,Sioux City,42.4876,-96.3755,3.7
Milwaukee Wiener House,Sioux City,42.4930681,-96.4063904,3.8
Minerva's Food & Cocktails,Sioux City,42.5212,-96.418,3.7
Monterrey Mexican Restaurant,Sioux City,42.4351,-96.3691,3.7
Rebos,Sioux City,42.4944454,-96.3959487,3.8
Tokyo Japanese Steakhouse & Sushi Bar,Sioux City,42.440592,-96.349464,3.9
Diamond Thai Cuisine,Sioux City,42.5011,-96.4136,4.0
El Fredo Pizza,Sioux City,42.5106,-96.4204,4.0
Trattoria Fresco,Sioux City,42.4949153,-96.4019631,4.0
Kahill's Steak-Fish Chophouse,Sioux City,42.485608,-96.4092028,3.5
Rumba Island Bar & Grill,Tampa Bay,27.96076,-82.762624,4.6
Red Mesa Cantina,Tampa Bay,27.770026,-82.636924,4.6
BellaBrava,Tampa Bay,27.7737426,-82.6329663,4.1
Ceviche Tapas Bar & Restaurant,Tampa Bay,27.7711464,-82.6333294,4.1
The Moon Under Water,Tampa Bay,27.775462,-82.632174,4.1
Bern's Steak House,Tampa Bay,27.931516,-82.482962,4.7
Boca Kitchen Bar Market,Tampa Bay,27.941942,-82.46887,3.9
Edison: Food+Drink Lab,Tampa Bay,27.944244,-82.469306,3.9
Ceviche Tapas Bar & Restaurant,Tampa Bay,27.9410382,-82.4852372,4.4
Daily Eats,Tampa Bay,27.935039,-82.483124,4.4
Salt Rock Grill,Tampa Bay,27.848357,-82.843253,4.2
Mazzaro's Italian Market,Tampa Bay,27.792047,-82.673621,4.9
Conch Republic Grill,Tampa Bay,27.816086,-82.820856,4.5
Mr. Dunderbak's Biergarten and Marketplatz,Tampa Bay,28.082909,-82.41294,4.9
Red Mesa Restaurant,Tampa Bay,27.816848,-82.638843,4.5
Datz,Tampa Bay,27.9219315,-82.4932815,4.7
Ella's Americana Folk Art Cafe,Tampa Bay,27.993645,-82.451041,4.8
Taco Bus,Tampa Bay,27.995964,-82.449897,4.5
The Refinery,Tampa Bay,27.99384,-82.459339,4.0
Columbia Restaurant,Tampa Bay,27.959884,-82.4351499,4.4
1918 Bistro & Grill,Tanunda,-34.519619,138.966064,4.4
Pig and Whistle,Trentham East,-37.396942,144.41272,4.1
Buffalo Wild Wings,Valdosta,30.846819,-83.319123,3.4
El Toreo Mexican Restaurant,Valdosta,30.8426,-83.3247,3.1
306 North Restaurant,Valdosta,30.8332,-83.2799,3.9
Austins Cattle Co,Valdosta,30.8164364,-83.3170843,3.7
Beijing Cafe,Valdosta,30.841892,-83.318554,3.8
Bleu Cafe,Valdosta,30.8308,-83.279,3.7
Bleu Pub,Valdosta,30.8308,-83.2792,3.8
Bubba Jax Crab Shack,Valdosta,30.8223548,-83.3085736,3.7
Cheddar's Scratch Kitchen,Valdosta,30.824691,-83.316402,3.7
El Cazador,Valdosta,30.850888,-83.28078,3.7
Friends Grille and Bar,Valdosta,30.880146,-83.29633,3.9
Giulios Greek & Italian Restaurant,Valdosta,30.8433,-83.2851,3.8
La Jalisco Supermercato,Valdosta,30.8465,-83.281,3.5
Masato Japanese,Valdosta,30.846763,-83.310343,3.9
Mom & Dad's Italian Restaurant,Valdosta,30.8971,-83.3283,3.7
Mori's Japanese Steakhouse & Sushi Bar,Valdosta,30.841547,-83.318958,3.5
Passage 2 India,Valdosta,30.87114,-83.289338,3.8
Rodeo Mexican Restaurant,Valdosta,30.868,-83.2868,3.8
Steel Magnolias,Valdosta,30.8316,-83.2796,3.8
Smok'n Pig B-B-Q,Valdosta,30.897087,-83.332796,4.1
Blue House Cafe,Vernonia,45.858667,-123.1954368,4.3
Anchorage Cafe Restaurant Wine Bar,Victor Harbor,-35.5536609,138.624316,3.6
Lake House Restaurant,Vineland Station,43.1868697,-79.3791465,4.3
Masala Grill & Coffee House,Waterloo,42.516908,-92.456343,3.2
Brown Bottle The Cedar Falls,Waterloo,42.5464,-92.4507,3.7
Four Queens Dairy Cream,Waterloo,42.5377,-92.4599,3.9
Hong Kong Chinese Restaurant,Waterloo,42.5133,-92.4322,3.8
HuHot Mongolian Grill,Waterloo,42.512646,-92.432177,3.7
J's Homestyle Cooking,Waterloo,42.509472,-92.466597,3.6
Montage,Waterloo,42.5366,-92.4453,3.6
Mulligan's Brick Oven Grill,Waterloo,42.5219,-92.444,3.6
Sakura,Waterloo,42.51259,-92.426215,3.8
Scratch,Waterloo,42.5354081,-92.4457417,3.7
SOHO Sushi Bar & Deli,Waterloo,42.5375,-92.4457,3.6
Texas Roadhouse,Waterloo,42.5127,-92.4291,3.6
Tony's La Pizzeria,Waterloo,42.53489,-92.445723,3.6
Chapala,Waterloo,42.477281,-92.323032,3.6
Galleria de Paco,Waterloo,42.494908,-92.339721,3.6
Golden China,Waterloo,42.458979,-92.356066,3.7
Rudy's Tacos,Waterloo,42.499705,-92.3772,3.6
The Screaming Eagle,Waterloo,42.4984,-92.335523,3.7
The Thai Bowl,Waterloo,42.497919,-92.335769,3.5
Tokyo Japanese Steak House,Waterloo,42.46558,-92.3234,3.9
Theo Yianni's Authentic Greek Restaurant,Weirton,40.396043,-80.529488,3.9
Fishpatrick's Crabby Cafe,Winchester Bay,43.678998,-124.175346,3.2
Arigato Sushi,Yorkton,51.2106824,-102.4613173,3.3
Denny's,Abu Dhabi,24.49550307,54.38279729,4.6
Famous Dave's Barbecue,Abu Dhabi,24.49569253,54.38294616,4.6
Pizza Di Rocco,Abu Dhabi,24.48557932,54.38193094,4.4
Sofra Istanbul,Abu Dhabi,24.47756501,54.37127855,4.3
Salt,Abu Dhabi,24.4543119,54.38080709,4.2
Genghis Grill,Abu Dhabi,24.47083582,54.37500816,4.6
Olive Garden,Abu Dhabi,24.46936983,54.37332205,4.1
Cho Gao - Crowne Plaza Abu Dhabi,Abu Dhabi,24.491235,54.365694,4.4
Gazebo,Abu Dhabi,24.33421694,54.52412188,4.0
Sangeetha Vegetarian Restaurant,Abu Dhabi,24.48525254,54.36377607,3.6
Hot Palayok,Abu Dhabi,24.48277094,54.36615754,4.5
Applebee's,Abu Dhabi,24.43409939,54.41314146,4.0
Tikka Tonight,Abu Dhabi,24.36312973,54.51003961,4.0
Bait El Khetyar,Abu Dhabi,24.48841145,54.37143378,4.0
Indian By Nature,Abu Dhabi,24.48959102,54.37324997,4.3
Via Delhi,Abu Dhabi,24.49089202,54.37422059,4.0
Punjab Grill,Abu Dhabi,24.4106148,54.4872137,4.9
Tamba,Abu Dhabi,24.488161,54.358147,4.7
P.F. Chang's,Abu Dhabi,24.48761082,54.35782894,4.2
The Cheesecake Factory,Abu Dhabi,24.49053138,54.60685361,4.6
The Farm,Dubai,25.095044,55.310519,3.9
Maharaja Bhog,Dubai,25.25124063,55.30919038,4.1
Rasoi Ghar,Dubai,25.25007862,55.3019169,4.3
Barbeque Nation,Dubai,25.11338,55.215341,4.5
Farzi Cafe,Dubai,25.2080323,55.26191946,4.5
AB's Absolute Barbecues,Dubai,25.254105,55.32874,4.9
Carnival By Tresind,Dubai,25.211183,55.281966,4.9
AB's Absolute Barbecues,Dubai,25.10777315,55.17874617,4.8
Hard Rock Cafe,Dubai,25.22399154,55.35147775,4.5
The Coffee Club,Dubai,25.21110278,55.25639722,4.5
SALT,Dubai,25.16812806,55.21152779,4.3
Din Tai Fung,Dubai,25.11851301,55.19854523,4.3
SpiceKlub,Dubai,25.252054,55.288061,4.4
Tresind - Nassima Royal Hotel,Dubai,25.22347744,55.28256778,4.9
Grand Barbeque Buffet Restaurant,Dubai,25.24107351,55.27340334,4.4
Red Lobster,Dubai,25.198291,55.278525,3.2
The Cheesecake Factory,Dubai,25.19726756,55.27856994,4.7
Parker's,Dubai,25.19500831,55.27927805,4.3
Applebee's,Dubai,25.21135663,55.27430557,3.7
Grub Shack,Dubai,25.22931113,55.32548446,4.3
Kamat,Sharjah,25.33315516,55.39273214,3.9
Vadakkan Pepper,Sharjah,25.338089,55.396984,3.8
Gazebo,Sharjah,25.33320395,55.39269626,4.1
Katis Restaurant,Sharjah,25.32578908,55.37637066,4.3
Zaroob,Sharjah,25.32451353,55.38474888,3.9
Derby,Sharjah,25.33045321,55.37086055,4.1
Nayaab Haandi,Sharjah,25.32813499,55.37552107,4.1
Najmat Lahore Restaurant,Sharjah,25.35508316,55.38215585,4.2
Saffron,Sharjah,25.35443539,55.38290787,4.1
Pizza Hut,Sharjah,25.30564046,55.37454341,2.4
Al Mukhtar Bakery,Sharjah,25.3084117,55.37728127,4.2
Aroos Damascus,Sharjah,25.34640794,55.39045796,4.2
Nando's,Sharjah,25.32188994,55.376027,4.2
Peking Chinese Restaurant,Sharjah,25.34839077,55.39922744,3.8
TGI Friday's,Sharjah,25.32774497,55.38781766,3.9
Rajasthan Al Malaki,Sharjah,25.2887722,55.45195531,4.8
Applebee's,Sharjah,25.29782287,55.37353624,4.1
Paper Fig,Sharjah,25.3084123,55.45834266,4.5
Sis Burger,Sharjah,25.31127229,55.45425095,3.8
Crafted Blends,Sharjah,25.310369,55.460279,4.2
Jahanpanah,Agra,27.16166111,78.01154444,3.9
Rangrezz Restaurant,Agra,0.0,0.0,3.5
Time2Eat - Mama Chicken,Agra,27.16083249,78.01160797,3.6
Chokho Jeeman Marwari Jain Bhojanalya,Agra,27.19592778,77.99809167,4.0
Pinch Of Spice,Agra,27.201725,78.00755278,4.2
MoMo Cafe,Agra,0.0,0.0,4.0
Peshawri - ITC Mughal,Agra,27.160934,78.044095,4.3
Taj Bano - ITC Mughal,Agra,27.160934,78.044095,4.0
G Thal,Agra,0.0,0.0,3.6
Dawat-e-Nawab - Radisson Blu,Agra,27.163303,78.057044,3.8
The Latitude - Radisson Blu,Agra,27.163303,78.057044,3.9
Dasaprakash Restaurant,Agra,27.16510833,78.01505278,4.1
The Charcoal Chimney,Agra,27.159795,78.04299,3.4
Sheroes Hangout,Agra,27.16185,78.040165,4.9
Bon Barbecue,Agra,0.0,0.0,3.8
Chapter 1 Cafe,Agra,0.0,0.0,3.9
Pind Balluchi,Agra,27.15777222,78.04725,3.7
Pizza Hut,Agra,27.16169444,78.03471389,4.4
Tea'se Me - Rooftop Tea Boutique,Agra,0.0,0.0,4.2
Thaaliwala,Agra,27.158822,78.045359,4.1
650 - The Global Kitchen,Ahmedabad,23.01045111,72.5375741,4.2
Patang - The Revolving Restaurant,Ahmedabad,23.0261651,72.572009,3.7
Huber & Holly,Ahmedabad,23.0383109,72.5123947,4.5
@Mango,Ahmedabad,23.0401633,72.5017644,4.1
Fozzie's Pizzaiolo,Ahmedabad,23.0330688,72.5098065,4.3
La Pino'z Pizza,Ahmedabad,23.0382314,72.5124872,4.4
Mocha,Ahmedabad,23.0318508,72.511307,4.4
Blue -  Rooftop Cafe Restaurant Bistro,Ahmedabad,23.0290619,72.5570374,3.8
MoMo Caf�� - Courtyard By Marriott,Ahmedabad,23.027929,72.5115815,3.6
Cryo Lab,Ahmedabad,23.02874796,72.55998429,4.6
Swati Snacks,Ahmedabad,23.02443364,72.55903311,4.4
Brick Kitchen,Ahmedabad,23.0643038,72.5316389,4.3
Kabir Restaurant,Ahmedabad,23.04850469,72.5239649,3.8
Puffizza,Ahmedabad,23.04619268,72.53774978,4.3
Cafe Alfresco,Ahmedabad,23.0437235,72.5498285,4.0
The Cafe Baraco,Ahmedabad,23.0443367,72.5504755,4.4
Nini's Kitchen,Ahmedabad,23.0117723,72.5072645,4.5
Yanki Sizzlers,Ahmedabad,23.0534466,72.5181257,4.1
The Garden Cafe - The Fern,Ahmedabad,23.0640914,72.5222172,4.1
Mazzo,Ahmedabad,23.0418026,72.5281083,3.9
Turquoise Villa,Ahmedabad,23.0285142,72.5434513,4.0
Aryan Family's Delight,Allahabad,25.454648,81.834502,3.4
Bean Here,Allahabad,25.45343611,81.83316667,3.3
Bikanerwala,Allahabad,25.451517,81.832616,3.2
Dewsis,Allahabad,0.0,0.0,3.4
Friends Forever,Allahabad,25.457687,81.835585,3.4
Hotel Ravisha Continental,Allahabad,0.0,0.0,3.4
KFC,Allahabad,25.449659,81.839744,3.4
McDonald's,Allahabad,25.450329,81.834279,3.3
Pind Balluchi,Allahabad,0.0,0.0,3.2
Pizza Hut,Allahabad,0.0,0.0,3.4
Subway,Allahabad,0.0,0.0,3.4
Tandoor Restaurant,Allahabad,25.443994,81.860187,3.2
The BrewMaster,Allahabad,25.45164569,81.83279631,3.3
The Tamarind Tree,Allahabad,25.459775,81.834841,3.4
Cafe El Chico,Allahabad,25.44987222,81.83616667,3.6
Eat On,Allahabad,25.450377,81.834236,3.7
Hot Stuff,Allahabad,25.45235,81.841889,3.5
Paradise,Allahabad,25.45031667,81.83168056,3.6
Sagar Ratna,Allahabad,25.457116,81.859682,3.5
Moti Mahal Delux,Allahabad,25.454697,81.834492,3.3
Makhan Fish and Chicken Corner,Amritsar,31.64362,74.884359,3.4
Charming Chicken,Amritsar,31.644532,74.884384,3.9
Ahuja Milk Bhandar,Amritsar,0.0,0.0,4.0
Crystal Restaurant,Amritsar,31.635658,74.875878,3.4
Brijwasi Chat Bhandar,Amritsar,31.63488333,74.87575556,3.6
Bubby Fish & Chicken Corner,Amritsar,31.635671,74.875828,3.5
Bon Gateau,Amritsar,0.0,0.0,3.4
The Yellow Chilli,Amritsar,31.65558889,74.86276111,3.4
La Roma Pizzeria,Amritsar,31.65044167,74.86299167,3.5
Sakhis Watz Kukin,Amritsar,31.6466891,74.8649101,3.6
The Kulcha Land,Amritsar,31.65319167,74.86416667,3.9
Shudh Restaurant,Amritsar,31.62404722,74.87981389,3.4
Bade Bhai Ka Brothers' Dhaba,Amritsar,31.62394722,74.87461944,3.7
Bharawan Da Dhaba,Amritsar,31.62615278,74.87833333,3.5
Brothers Dhaba,Amritsar,31.625981,74.877666,3.8
Brothers' Amritsari Dhaba,Amritsar,31.62261111,74.87957778,3.8
Gurdas Ram Jalebi Wala,Amritsar,0.0,0.0,4.1
Kesar Da Dhabha,Amritsar,31.624386,74.873005,4.1
Beera Chicken Corner,Amritsar,31.641991,74.883997,3.8
Surjit Food Plaza,Amritsar,31.644818,74.877002,3.5
Kanha Sweets,Amritsar,0.0,0.0,4.1
Kream N Krunch,Aurangabad,19.87621944,75.34601667,3.6
Balbeer's Kitchen & Bar,Aurangabad,0.0,0.0,3.3
Angeethi Restaurant,Aurangabad,19.87473333,75.35394167,3.3
Domino's Pizza,Aurangabad,19.87610556,75.340775,3.1
Hotel Laadli,Aurangabad,19.8755223,75.3671268,3.4
Indiana Veg Restaurant,Aurangabad,19.874449,75.360232,3.4
Madhuban Restaurant - Welcome Hotel Rama International,Aurangabad,19.875908,75.358888,3.4
Mauj Restaurant,Aurangabad,19.87642778,75.36479167,3.3
Naivedya,Aurangabad,19.874103,75.3684187,3.4
d' Curry House,Aurangabad,19.875337,75.316722,3.6
Mokoholic Juice Bar,Aurangabad,0.0,0.0,3.5
Ashoka's Veg Restaurant,Aurangabad,19.87963056,75.32340278,3.3
Kareem's Fine Dining,Aurangabad,19.88025556,75.32350278,3.3
That Baat,Aurangabad,19.875016,75.322405,3.4
Bhoj Restaurant,Aurangabad,19.87802778,75.317475,3.7
Downside Up,Aurangabad,0.0,0.0,3.2
Kareem's Kabab & Biryani,Aurangabad,19.87699444,75.37235278,3.4
Great Sagar Restaurant,Aurangabad,19.888716,75.321461,3.3
Kailash Restaurant,Aurangabad,19.86696944,75.31889444,3.3
Yalla Yalla,Aurangabad,0.0,0.0,3.3
Sultans of Spice,Bangalore,12.93328392,77.61542793,4.1
The Fatty Bao - Asian Gastro Bar,Bangalore,12.97022064,77.64539558,4.7
Toit,Bangalore,12.9791658,77.64070876,4.8
Three Dots & A Dash,Bangalore,12.98041024,77.64048882,3.9
Bombay Brasserie,Bangalore,12.970324,77.645748,4.2
Glen's Bakehouse,Bangalore,12.97909556,77.64062494,4.0
Onesta,Bangalore,12.97845292,77.64368467,4.3
Onesta,Bangalore,12.90622878,77.59679094,4.6
ECHOES Koramangala,Bangalore,12.934179,77.615797,4.7
Truffles,Bangalore,12.93329764,77.61429269,4.7
The Black Pearl,Bangalore,12.93436454,77.61615515,4.1
Eat Street,Bangalore,12.939496,77.625999,4.3
Koramangala Social,Bangalore,12.93566181,77.61413042,4.5
AB's - Absolute Barbecues,Bangalore,12.94993396,77.6993861,4.6
Flechazo,Bangalore,12.97537691,77.696664,4.4
Onesta,Bangalore,13.0291977,77.5709967,4.6
Communiti,Bangalore,12.97253153,77.60817859,4.2
Big Brewsky,Bangalore,12.91304096,77.68323686,4.5
Hoot,Bangalore,12.914264,77.6784,3.9
Farzi Cafe,Bangalore,12.9721612,77.5960137,4.4
Black N White Cafe,Bhopal,23.211529,77.419399,3.3
Maybe There,Bhopal,0.0,0.0,3.4
Sagar Gaire Fast Food,Bhopal,23.214294,77.435361,4.9
The Kasbah,Bhopal,23.18499152,77.41722744,3.9
Bake N Shake,Bhopal,23.214459,77.434976,4.2
10 Downing Street,Bhopal,23.232357,77.429989,4.0
Chi Kitchen,Bhopal,0.0,0.0,4.0
Pizza Hut,Bhopal,23.232537,77.429845,4.1
Kafe Kulture,Bhopal,0.0,0.0,3.8
Violet Hour,Bhopal,23.26626099,77.3796051,3.8
Bapu Ki Kutia,Bhopal,23.233219,77.433571,3.5
Da pizzeria,Bhopal,0.0,0.0,3.6
Papa Mexicano,Bhopal,23.23079116,77.43702042,3.6
Bake N Shake,Bhopal,0.0,0.0,4.1
Manohar Dairy And Restaurant,Bhopal,23.234249,77.434007,4.4
Manohar Dairy And Restaurant,Bhopal,23.264015,77.408236,4.1
Kebabsville - Sayaji Hotel,Bhopal,23.218998,77.373573,4.3
Indian Coffee House,Bhopal,23.234631,77.401663,3.9
The Urban Socialite,Bhopal,0.0,0.0,3.8
Bake N Shake,Bhopal,23.235123,77.398886,4.3
Tyre Patty,Bhubaneshwar,0.0,0.0,3.9
Silver Streak,Bhubaneshwar,20.286333,85.846838,4.1
Barbeque Nation,Bhubaneshwar,0.0,0.0,4.6
Central Perk 7,Bhubaneshwar,20.32553933,85.81781287,4.5
The Chicken Dinesty,Bhubaneshwar,20.32634444,85.81856667,3.9
Taste Of China,Bhubaneshwar,0.0,0.0,4.0
Michael's Kitchen,Bhubaneshwar,20.31149633,85.83394811,3.7
Mamma Mia - Mayfair Lagoon,Bhubaneshwar,20.301785,85.819178,4.1
99 North Restaurant,Bhubaneshwar,20.34306944,85.80823611,3.6
Adda,Bhubaneshwar,20.353675,85.82272222,3.8
Chill Ummm,Bhubaneshwar,20.35324774,85.825257,3.7
Lal Qila,Bhubaneshwar,20.35299167,85.82685,3.7
Richard's Kitchen & Coffee Bar,Bhubaneshwar,20.35343289,85.82599327,3.8
Aangan Horizon,Bhubaneshwar,20.34347604,85.82289287,4.0
Brewberrys The Coffee Bar,Bhubaneshwar,20.34314407,85.81112333,4.0
Chai Break,Bhubaneshwar,0.0,0.0,4.3
JUGAAD JN.,Bhubaneshwar,20.35348061,85.82225987,4.1
Cha cTea,Bhubaneshwar,20.29322917,85.84295925,3.8
Food Fever,Bhubaneshwar,20.29575519,85.84516996,4.2
Mainland China,Bhubaneshwar,20.292363,85.818494,4.3
Eram Rooftop,Bhubaneshwar,20.28398889,85.82669624,3.5
The Night Factory,Chandigarh,30.71005476,76.801234,3.7
Brooklyn Central,Chandigarh,30.7050693,76.8009555,4.2
Chili's,Chandigarh,30.7056682,76.8007752,4.3
Kylin Experience,Chandigarh,30.7056102,76.80064,4.1
Mocha,Chandigarh,30.7051482,76.8008653,4.0
Pirates of Grill,Chandigarh,30.705775,76.8009555,4.0
Barbeque Nation,Chandigarh,30.7257045,76.8051917,4.5
TGI Friday's,Chandigarh,30.7249431,76.8063634,4.3
Pal Dhaba,Chandigarh,30.7194841,76.801316,3.8
Midnight Chef,Chandigarh,30.72476574,76.76560555,3.4
Nik Baker's,Chandigarh,30.72152328,76.76055595,4.1
OvenFresh,Chandigarh,30.7216086,76.7606106,4.1
Super Donuts,Chandigarh,30.72137975,76.76028337,4.0
Taco Bell,Chandigarh,30.72114167,76.75984483,4.2
Karim's,Chandigarh,30.7306181,76.8009793,3.3
Virgin Courtyard,Chandigarh,30.7334795,76.7976205,4.4
Burgrill,Chandigarh,30.740827,76.7978909,4.5
Uncle Jack's,Chandigarh,30.7408896,76.7972148,4.0
That Madras Place,Chennai,13.0058006,80.250744,4.2
Haunted,Chennai,13.0864385,80.2206723,3.8
Pantry d'or,Chennai,13.0918088,80.2191037,4.4
Palmshore,Chennai,13.02977985,80.20881157,4.2
Chili's,Chennai,13.058616,80.264151,4.8
Writer's Cafe,Chennai,13.05434714,80.25722075,4.2
Fusilli Reasons,Chennai,13.08187778,80.24851944,4.6
Ciclo Cafe,Chennai,13.02239444,80.24243889,4.1
Kaidi Kitchen,Chennai,13.044694,80.26147,4.0
Bombay Brasserie,Chennai,13.066762,80.251865,4.6
Maplai,Chennai,13.06418056,80.23644167,4.2
Paradise,Chennai,12.97279291,80.24998214,3.8
L'amandier,Chennai,13.02701773,80.25479067,4.3
Palmshore,Chennai,13.02627908,80.17456822,4.4
Palmshore,Chennai,13.02628637,80.2752348,4.3
Basil With A Twist,Chennai,13.04964535,80.24226844,4.5
Barbeque Nation,Chennai,13.045479,80.23311,4.4
AB's - Absolute Barbecues,Chennai,12.981615,80.231598,4.9
Coal Barbecues,Chennai,12.98604688,80.21811381,4.6
Pind,Chennai,12.975996,80.221898,4.0
Kuchi n Kream,Coimbatore,11.01629845,76.9720757,4.6
Haribhavanam Hotel,Coimbatore,11.022477,76.995667,3.9
Kites Cafe,Coimbatore,11.025083,77.015393,3.8
Zucca Pizzeria,Coimbatore,11.02483917,77.00700302,3.5
Burger Ka Baap,Coimbatore,11.02216944,76.99959444,4.3
The Cascade Restaurant,Coimbatore,11.02127778,76.99501667,4.1
24 Plus Cafe & Restaurant,Coimbatore,10.96185,76.971082,3.8
Valarmathi Kongunaatu Samayal,Coimbatore,11.001852,76.976268,4.5
Bird On Tree,Coimbatore,11.00863836,76.98431119,3.8
Tim's Bistro,Coimbatore,11.0030085,76.9754397,3.9
Batlivala & Khanabhoy,Coimbatore,11.00175265,76.98624135,4.2
Cafe Totaram,Coimbatore,11.00076241,76.98187642,4.0
Cream Centre,Coimbatore,11.00366944,76.97649444,4.0
On The Go,Coimbatore,11.00368056,76.975525,4.0
Sree Annapoorna,Coimbatore,11.00668611,76.95173611,4.3
That's Y Food,Coimbatore,11.010375,76.95295,4.2
CakeBee,Coimbatore,11.02611735,76.94465239,4.9
Yari,Coimbatore,11.02091,76.940432,4.2
Cream Stone,Coimbatore,11.02229761,76.9983492,4.3
Barbeque Nation,Coimbatore,10.99413611,76.96330278,4.4
The Punjabi Essence Restaurant,Dehradun,0.0,0.0,3.6
Tirupati Restaurant,Dehradun,0.0,0.0,3.8
Anandam,Dehradun,30.335259,78.053162,3.9
Town Table Restaurant,Dehradun,30.340722,78.060221,3.9
Kalsang Friends Corner,Dehradun,30.346994,78.062543,4.2
The Great Indian Pub,Dehradun,30.36128079,78.06802238,4.9
BMG - All Day Dining,Dehradun,30.36268594,78.06888981,4.3
Punjab Grill,Dehradun,30.359722,78.067079,4.0
TBistro,Dehradun,30.332735,78.054222,3.8
Y Cafe & Restaurant,Dehradun,30.328174,78.049117,4.0
Eddie's Patisserie,Dehradun,0.0,0.0,4.1
First Gear Cafe,Dehradun,0.0,0.0,3.9
Dunkin Donuts,Dehradun,30.366322,78.070453,3.9
Doon Darbar,Dehradun,30.31952778,78.04026667,3.9
Razzmatazz,Dehradun,0.0,0.0,3.9
Barbeque Nation,Dehradun,30.3425093,78.061187,4.4
